posteam,posteam_type,defteam,side_of_field,yardline_100,half_seconds_remaining,game_seconds_remaining,qtr,down,ydstogo,ydsnet,yards_gained,epa,wp,def_wp,wpa,vegas_wpa,pass_attempt,season,cp,cpoe,goal_to_go,air_yards,field_goal_attempt,field_goal_result,kick_distance,score_differential,no_score_prob,opp_fg_prob,opp_td_prob,fg_prob,td_prob,punt_blocked,punt_inside_twenty,touchback,punt_attempt,fourth_down_converted,touchdown
KC,away,MIN,KC,53.0,545.0,545.0,4.0,4.0,1.0,14.0,0.0,-0.7853959,0.8756798,0.12432021,-0.0131370425,-0.011738181,0.0,2023,,,0,,0.0,,,7.0,0.21723536,0.15121712,0.23539741,0.10426808,0.27619585,0.0,0.0,0.0,0.0,0.0,0.0
MIN,home,KC,KC,19.0,294.0,294.0,4.0,4.0,7.0,56.0,0.0,-0.1394184,0.2161594,0.7838406,-0.014764905,-0.011862949,0.0,2023,,,0,,0.0,,,-7.0,0.116170794,0.010193703,0.040038697,0.747555,0.084331766,0.0,0.0,0.0,0.0,0.0,0.0
MIN,home,KC,KC,24.0,294.0,294.0,4.0,4.0,12.0,56.0,0.0,-3.3496459,0.2013945,0.7986055,-0.116217434,-0.08345926,1.0,2023,0.21619023,-21.619024,0,24.0,0.0,,,-7.0,0.1377654,0.0155599015,0.04378545,0.7179101,0.08314745,0.0,0.0,0.0,0.0,0.0,0.0
MIN,home,KC,MIN,72.0,37.0,37.0,4.0,4.0,1.0,33.0,3.0,0.45594898,0.037379485,0.9626205,0.009417612,-0.000443995,1.0,2023,0.7589114,24.108864,0,3.0,0.0,,,-7.0,0.8475539,0.05328715,0.026498718,0.043021623,0.027942192,0.0,0.0,0.0,0.0,1.0,0.0
NO,away,NE,NO,54.0,1539.0,3339.0,1.0,4.0,19.0,19.0,0.0,-0.05480348,0.36509022,0.63490975,0.0053467453,-0.021785468,0.0,2023,,,0,,0.0,,,0.0,0.0067843525,0.2198108,0.35217744,0.15618914,0.25092876,0.0,0.0,0.0,0.0,0.0,0.0
NE,home,NO,NE,67.0,442.0,442.0,4.0,4.0,1.0,9.0,0.0,-3.2879355,9.049613e-05,0.9999095,7.723134e-05,2.075039e-05,0.0,2023,,,0,,0.0,,,-31.0,0.22675279,0.17061289,0.24784788,0.13092156,0.21745867,0.0,0.0,0.0,0.0,0.0,0.0
NO,away,NE,NE,30.0,347.0,347.0,4.0,4.0,7.0,-2.0,0.0,-0.6566091,0.999796,0.0002040267,-8.6545944e-05,-6.0796738e-06,0.0,2023,,,0,,0.0,,,31.0,0.121290565,0.07193725,0.109712996,0.5830712,0.11253575,0.0,0.0,0.0,0.0,0.0,0.0
NE,home,NO,NE,83.0,115.0,115.0,4.0,4.0,5.0,5.0,0.0,-3.2939668,6.721103e-05,0.99993277,2.469933e-05,7.1101385e-06,1.0,2023,0.58264494,-58.264496,0,9.0,0.0,,,-34.0,0.5057179,0.16900069,0.18747337,0.0736009,0.060458846,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,MIA,MIA,45.0,445.0,2245.0,2.0,4.0,1.0,44.0,0.0,2.3750954,0.10622748,0.89377254,0.023035757,0.008507518,0.0,2023,,,0,,0.0,,,-14.0,0.23120303,0.12657268,0.19963704,0.16464835,0.27074727,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,MIA,MIA,49.0,698.0,698.0,4.0,4.0,8.0,18.0,9.0,3.5453777,0.011575797,0.9884242,0.011569629,0.00388694,0.0,2023,,,0,,0.0,,,-18.0,0.100118905,0.17783515,0.29590967,0.17213748,0.24542499,0.0,0.0,0.0,0.0,1.0,0.0
NYG,away,MIA,MIA,49.0,199.0,199.0,4.0,4.0,2.0,66.0,0.0,2.6107342,0.004497327,0.99550265,0.004956317,0.0021797623,0.0,2023,,,0,,0.0,,,-15.0,0.4194975,0.109488785,0.16844895,0.11930072,0.17493837,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,MIA,MIA,19.0,92.0,92.0,4.0,4.0,3.0,66.0,2.0,-2.9560215,0.0017358572,0.99826413,-0.0012562783,-0.00029670564,0.0,2023,,,0,,0.0,,,-15.0,0.17203404,0.015982488,0.031256087,0.67850775,0.10051154,0.0,0.0,0.0,0.0,0.0,0.0
DEN,home,NYJ,DEN,77.0,643.0,643.0,4.0,4.0,12.0,-2.0,,0.053264055,0.09814785,0.90185213,-0.0074522197,-0.0073127,,2023,,,0,,,,,-8.0,0.11279065,0.22167073,0.37348795,0.110636204,0.17453459,,,0.0,,,
LA,home,PHI,PHI,22.0,1145.0,2945.0,1.0,4.0,1.0,75.0,12.0,2.0426645,0.40759125,0.5924088,0.07627544,0.042511344,1.0,2023,0.5719806,42.80194,0,7.0,0.0,,,-7.0,0.0052854745,0.06130628,0.07597472,0.47359607,0.38185814,0.0,0.0,0.0,0.0,1.0,0.0
LA,home,PHI,LA,59.0,170.0,170.0,4.0,4.0,12.0,3.0,-13.0,-3.230292,0.035663355,0.96433663,-0.017352331,-0.023789283,1.0,2023,,,0,,0.0,,,-9.0,0.6565271,0.07797743,0.15190399,0.041525766,0.067024834,0.0,0.0,0.0,0.0,0.0,0.0
PHI,away,LA,LA,9.0,68.0,68.0,4.0,4.0,2.0,20.0,1.0,-2.7830148,0.9958455,0.0041545033,-0.0049013514,-0.004029975,0.0,2023,,,0,,0.0,,,9.0,0.30643418,0.0045226095,0.012100877,0.53573674,0.1395294,0.0,0.0,0.0,0.0,0.0,0.0
LA,home,PHI,LA,87.0,29.0,29.0,4.0,4.0,5.0,31.0,12.0,0.2879247,0.00818698,0.991813,-0.002475075,-0.0010381911,1.0,2023,0.68497103,31.502897,0,8.0,0.0,,,-9.0,0.89422417,0.04757379,0.025733609,0.018687055,0.007397001,0.0,0.0,0.0,0.0,1.0,0.0
IND,home,TEN,TEN,49.0,1624.0,3424.0,1.0,4.0,4.0,26.0,0.0,-0.5290329,0.4969979,0.5030021,-0.006532848,-0.01718697,0.0,2023,,,0,,0.0,,,0.0,0.0029148925,0.17822944,0.29249904,0.18753405,0.32870743,0.0,0.0,0.0,0.0,0.0,0.0
IND,home,TEN,TEN,5.0,15.0,1815.0,2.0,4.0,1.0,70.0,0.0,-3.0041702,0.75744855,0.24255145,-0.093377024,-0.034839094,1.0,2023,0.6305076,-63.05076,0,2.0,0.0,,,4.0,0.26138,0.0014887122,0.007385818,0.5102262,0.21841933,0.0,0.0,0.0,0.0,0.0,0.0
IND,home,TEN,TEN,12.0,806.0,806.0,4.0,4.0,2.0,58.0,0.0,-0.5133552,0.70677555,0.29322445,-0.037024617,-0.02251631,0.0,2023,,,0,,0.0,,,1.0,0.008131757,0.017526643,0.02191526,0.82973355,0.1217128,0.0,0.0,0.0,0.0,0.0,0.0
TEN,away,IND,IND,5.0,489.0,489.0,4.0,4.0,1.0,70.0,0.0,-3.9974985,0.45431665,0.5456834,-0.20049575,-0.1666776,0.0,2023,,,0,,0.0,,,-4.0,0.034709707,0.029094968,0.04336253,0.5080513,0.3829333,0.0,0.0,0.0,0.0,0.0,0.0
TEN,away,IND,TEN,67.0,45.0,45.0,4.0,4.0,2.0,15.0,7.0,0.7925187,0.048576795,0.9514232,0.016896658,0.009712834,1.0,2023,0.731752,26.824802,0,6.0,0.0,,,-7.0,0.83968294,0.053370375,0.032545228,0.038393848,0.034393195,0.0,0.0,0.0,0.0,1.0,0.0
ARI,away,LA,LA,36.0,451.0,2251.0,2.0,4.0,1.0,19.0,0.0,-1.4117433,0.58193123,0.41806877,-0.023993075,-0.02258429,0.0,2023,,,0,,0.0,,,3.0,0.11064915,0.10042617,0.14044294,0.3155767,0.32991916,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,LA,LA,40.0,436.0,2236.0,2.0,4.0,5.0,19.0,0.0,-2.6701157,0.55793816,0.44206184,-0.08140391,-0.10362658,1.0,2023,0.2679681,-26.796808,0,38.0,0.0,,,3.0,0.1794929,0.13444471,0.21981582,0.18183114,0.2787788,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,LA,ARI,75.0,265.0,265.0,4.0,4.0,10.0,28.0,26.0,3.8331084,0.0015620423,0.99843794,0.0007869216,0.0006871343,1.0,2023,0.6209872,37.901283,0,19.0,0.0,,,-17.0,0.31512147,0.17127912,0.28484252,0.090746485,0.13376498,0.0,0.0,0.0,0.0,1.0,0.0
ARI,away,LA,ARI,52.0,218.0,218.0,4.0,4.0,13.0,28.0,0.0,0.32605404,0.0011858145,0.99881417,0.000112063135,0.00012992014,0.0,2023,,,0,,0.0,,,-17.0,0.4228002,0.10801179,0.20015088,0.11152097,0.147646,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,LA,LA,47.0,218.0,218.0,4.0,4.0,8.0,28.0,0.0,-2.0466053,0.0012978776,0.9987021,-0.0006815656,-0.00050509954,1.0,2023,0.3138515,-31.38515,0,23.0,0.0,,,-17.0,0.41949195,0.10661324,0.17640598,0.12375948,0.16488929,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,LA,ARI,71.0,80.0,80.0,4.0,4.0,1.0,70.0,9.0,1.4704932,0.0008929784,0.999107,0.000106780906,5.954929e-05,1.0,2023,0.4629298,53.70702,0,9.0,0.0,,,-17.0,0.5878581,0.12944737,0.077768475,0.079615384,0.1231278,0.0,0.0,0.0,0.0,1.0,0.0
CAR,away,MIA,CAR,51.0,507.0,2307.0,2.0,4.0,8.0,31.0,7.0,-1.9410884,0.650313,0.34968698,-0.057667166,-0.040317595,1.0,2023,0.83714783,16.285217,0,-4.0,0.0,,,7.0,0.1765686,0.1669106,0.26607504,0.15971087,0.22215198,0.0,0.0,0.0,0.0,0.0,0.0
CAR,away,MIA,MIA,24.0,1051.0,1051.0,3.0,4.0,2.0,51.0,0.0,-3.5553162,0.097037904,0.9029621,-0.05156737,-0.008859504,1.0,2023,0.305739,-30.573898,0,24.0,0.0,,,-14.0,0.007123726,0.045668162,0.0752515,0.74175274,0.12892333,0.0,0.0,0.0,0.0,0.0,0.0
CAR,away,MIA,CAR,60.0,297.0,297.0,4.0,4.0,10.0,32.0,0.0,-2.7394528,0.00088797713,0.999112,-0.00035219098,-5.4708842e-05,1.0,2023,0.41085967,-41.085968,0,9.0,0.0,,,-21.0,0.3243911,0.14173368,0.24379809,0.11254143,0.1695792,0.0,0.0,0.0,0.0,0.0,0.0
CAR,away,MIA,CAR,69.0,116.0,116.0,4.0,4.0,4.0,6.0,0.0,-1.6425924,0.00047307197,0.9995269,-0.00028144303,-2.5826455e-05,1.0,2023,,,0,4.0,0.0,,,-21.0,0.6748406,0.06510977,0.107760966,0.04095713,0.10955552,0.0,0.0,0.0,0.0,0.0,0.0
DAL,away,LAC,LAC,18.0,1286.0,3086.0,1.0,4.0,1.0,75.0,18.0,3.5889134,0.26633337,0.73366666,0.119062535,0.07592279,0.0,2023,,,0,,0.0,,,-7.0,0.0037260267,0.042483974,0.07951659,0.50286955,0.36943236,0.0,0.0,0.0,0.0,1.0,1.0
DAL,away,LAC,DAL,82.0,589.0,2389.0,2.0,4.0,4.0,1.0,0.0,-0.48630992,0.3547749,0.6452251,-0.006790668,-0.023476243,0.0,2023,,,0,,0.0,,,0.0,0.10115318,0.23657118,0.3600217,0.1132037,0.1838413,0.0,0.0,0.0,0.0,0.0,0.0
DAL,away,LAC,LAC,13.0,149.0,1949.0,2.0,4.0,1.0,65.0,0.0,-4.0955696,0.5304155,0.46958452,-0.11709565,-0.12861878,0.0,2023,,,0,,0.0,,,0.0,0.15331471,0.020295447,0.034520596,0.47492537,0.31451452,0.0,0.0,0.0,0.0,0.0,0.0
LAC,home,DAL,DAL,7.0,1367.0,1367.0,3.0,4.0,1.0,68.0,0.0,-3.9723823,0.54885143,0.45114857,-0.12610364,-0.13207969,1.0,2023,0.5398196,-53.98196,0,7.0,0.0,,,-3.0,0.0023674928,0.02657625,0.045316163,0.4767417,0.44687745,0.0,0.0,0.0,0.0,0.0,0.0
LAC,home,DAL,DAL,1.0,435.0,435.0,4.0,4.0,1.0,20.0,1.0,2.533122,0.2835573,0.7164427,0.22669806,0.13168871,1.0,2023,0.6692654,33.07346,1,0.0,0.0,,,-7.0,0.050100435,0.029240023,0.034128617,0.3418731,0.5366368,0.0,0.0,0.0,0.0,1.0,1.0
DEN,away,KC,KC,38.0,1472.0,3272.0,1.0,4.0,3.0,34.0,-3.0,-2.7419007,0.43577772,0.5642223,-0.0762229,-0.082285225,1.0,2023,,,0,,0.0,,,0.0,0.011914196,0.15579632,0.30648062,0.2378676,0.2730626,0.0,0.0,0.0,0.0,0.0,0.0
KC,home,DEN,DEN,6.0,490.0,2290.0,2.0,4.0,2.0,52.0,1.0,-2.7568004,0.74902314,0.25097686,-0.057799548,-0.062776804,0.0,2023,,,0,,0.0,,,3.0,0.027225599,0.016836336,0.020541055,0.8098511,0.12451623,0.0,0.0,0.0,0.0,0.0,0.0
TB,home,DET,TB,76.0,122.0,122.0,4.0,4.0,4.0,69.0,8.0,2.0760455,0.0034291036,0.9965709,0.0023305337,0.001150922,1.0,2023,0.66243553,33.756447,0,8.0,0.0,,,-14.0,0.50313747,0.15229891,0.17550299,0.072767824,0.09288786,0.0,0.0,0.0,0.0,1.0,0.0
TB,home,DET,DET,29.0,58.0,58.0,4.0,4.0,10.0,69.0,0.0,-2.5317438,0.0041472004,0.9958528,-0.0029419945,-0.0010034809,1.0,2023,0.24099611,-24.099611,0,29.0,0.0,,,-14.0,0.3149983,0.059141304,0.020870581,0.5255332,0.07858621,0.0,0.0,0.0,0.0,0.0,0.0
IND,away,JAX,JAX,43.0,1491.0,3291.0,1.0,4.0,1.0,65.0,3.0,2.4959154,0.4085363,0.5914637,0.10365769,0.05235392,1.0,2023,0.83278275,16.721725,0,-1.0,0.0,,,0.0,0.008720388,0.1596246,0.26660845,0.20491885,0.35193592,0.0,0.0,0.0,0.0,1.0,0.0
JAX,home,IND,JAX,55.0,1101.0,2901.0,1.0,4.0,1.0,75.0,7.0,2.531493,0.4864326,0.5135674,0.08117598,0.055294335,0.0,2023,,,0,,0.0,,,-3.0,0.031140944,0.17311557,0.2783198,0.15402205,0.35482422,0.0,0.0,0.0,0.0,1.0,0.0
IND,away,JAX,IND,72.0,1095.0,1095.0,3.0,4.0,7.0,75.0,14.0,3.4847286,0.0029955634,0.99700445,0.0027824666,0.00233856,1.0,2023,0.6466715,35.33285,0,14.0,0.0,,,-25.0,0.033003055,0.21433331,0.40086672,0.13158299,0.21364819,0.0,0.0,0.0,0.0,1.0,0.0
IND,away,JAX,JAX,2.0,859.0,859.0,4.0,4.0,2.0,75.0,2.0,3.8687556,0.0027313163,0.9972687,0.008208891,0.005966507,1.0,2023,0.537858,46.2142,1,2.0,0.0,,,-25.0,0.00908592,0.016635,0.026119685,0.8160435,0.13058719,0.0,0.0,0.0,0.0,1.0,1.0
IND,away,JAX,JAX,15.0,673.0,673.0,4.0,4.0,5.0,25.0,0.0,-3.538645,0.015757922,0.9842421,-0.010611597,-0.007896125,1.0,2023,0.32585737,-32.585735,0,15.0,0.0,,,-18.0,0.017331673,0.01625102,0.038543664,0.8682199,0.058770917,0.0,0.0,1.0,0.0,0.0,0.0
IND,away,JAX,IND,82.0,207.0,207.0,4.0,4.0,17.0,-7.0,0.0,-2.8162463,0.007633987,0.992366,-0.0055605797,-0.0032899936,1.0,2023,0.24542215,-24.542215,0,27.0,0.0,,,-14.0,0.37499654,0.17692171,0.27493957,0.07682264,0.090324864,0.0,0.0,0.0,0.0,0.0,0.0
IND,away,JAX,IND,53.0,111.0,111.0,4.0,4.0,10.0,22.0,0.0,-1.5228345,0.0004687202,0.99953127,-0.00021212219,-5.6783538e-05,1.0,2023,0.4072872,-40.72872,0,20.0,0.0,,,-17.0,0.69790286,0.045724668,0.06965251,0.053705256,0.13065405,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,CHI,CHI,39.0,1414.0,3214.0,1.0,4.0,1.0,33.0,1.0,2.2542973,0.51415074,0.48584926,0.08462143,0.041902304,0.0,2023,,,0,,0.0,,,0.0,0.011002253,0.14048012,0.2477871,0.22571482,0.36667132,0.0,0.0,0.0,0.0,1.0,0.0
MIN,away,CHI,MIN,91.0,1406.0,1406.0,3.0,4.0,6.0,9.0,0.0,0.5101894,0.6242052,0.37579483,0.053754747,0.03506726,0.0,2023,,,0,,0.0,,,6.0,0.011180792,0.27777487,0.43443385,0.11475323,0.15481605,0.0,0.0,0.0,0.0,0.0,0.0
CHI,home,MIN,MIN,45.0,1166.0,1166.0,3.0,4.0,3.0,45.0,0.0,-2.809992,0.08948403,0.91051596,-0.04582023,-0.01838525,1.0,2023,0.4604732,-46.04732,0,17.0,0.0,,,-13.0,0.023532705,0.1593751,0.26801947,0.19499014,0.34450984,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,CHI,CHI,43.0,1.0,1.0,4.0,4.0,9.0,1.0,0.0,-0.07260075,0.98635316,0.013646841,-0.0046342015,-0.0026151538,0.0,2023,,,0,,0.0,,,6.0,0.91278917,0.0020093294,0.0063472125,0.065345444,0.01135,0.0,0.0,0.0,0.0,0.0,0.0
MIN,away,CHI,CHI,48.0,1.0,1.0,4.0,4.0,14.0,1.0,-6.0,-0.15417968,0.98171896,0.018281043,,,0.0,2023,,,0,,0.0,,,6.0,0.9363791,0.0018788635,0.0063105514,0.042805355,0.010720517,0.0,0.0,0.0,0.0,0.0,0.0
LV,home,NE,NE,23.0,1413.0,3213.0,1.0,4.0,11.0,69.0,0.0,2.793437,0.5734733,0.42652673,0.10043818,0.0844056,0.0,2023,,,0,,0.0,,,0.0,0.0020903691,0.033420738,0.04102109,0.8600612,0.061988704,0.0,0.0,0.0,0.0,0.0,0.0
NO,away,HOU,HOU,24.0,22.0,1822.0,2.0,4.0,9.0,46.0,0.0,-0.37049496,0.21049707,0.7895029,-0.016962111,-0.02788347,0.0,2023,,,0,,0.0,,,-10.0,0.19571744,0.011480308,0.0070248856,0.71887684,0.06623279,0.0,0.0,0.0,0.0,0.0,0.0
NO,away,HOU,HOU,15.0,277.0,277.0,4.0,4.0,4.0,73.0,2.0,-3.0812464,0.2328451,0.76715493,-0.14980981,-0.1700316,1.0,2023,0.8583232,14.167679,0,-5.0,0.0,,,-7.0,0.06428169,0.012999109,0.029630246,0.7917671,0.10045997,0.0,0.0,0.0,0.0,0.0,0.0
NO,away,HOU,HOU,24.0,21.0,21.0,4.0,4.0,10.0,61.0,0.0,-2.5361567,0.08702819,0.9129718,-0.07543735,-0.08806199,1.0,2023,0.23887898,-23.887897,0,22.0,0.0,,,-7.0,0.22042753,0.006840938,0.005199271,0.69374573,0.073123604,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,BUF,NYG,62.0,112.0,112.0,4.0,4.0,8.0,13.0,0.0,-2.4049807,0.13066065,0.86933935,-0.09738821,-0.058522344,1.0,2023,0.2636691,-26.36691,0,36.0,0.0,,,-5.0,0.54509187,0.13138723,0.14110965,0.08571998,0.0942248,0.0,0.0,0.0,0.0,0.0,0.0
NYG,away,BUF,BUF,27.0,22.0,22.0,4.0,4.0,5.0,56.0,12.0,0.8164768,0.21812819,0.7818718,0.15138002,0.09439825,1.0,2023,0.66534585,33.465416,0,12.0,0.0,,,-5.0,0.3992559,0.008093029,0.008077138,0.49630025,0.087508716,0.0,0.0,0.0,0.0,1.0,0.0
PHI,away,NYJ,NYJ,3.0,1088.0,2888.0,1.0,4.0,3.0,91.0,3.0,4.0309687,0.59339803,0.40660197,0.079598755,0.06328912,0.0,2023,,,1,,0.0,,,0.0,0.0036603468,0.014274571,0.024074987,0.8794284,0.077259764,0.0,0.0,0.0,0.0,1.0,1.0
NYJ,home,PHI,PHI,40.0,512.0,2312.0,2.0,4.0,5.0,9.0,4.0,-2.2273355,0.37021655,0.62978345,-0.053387165,-0.04832296,1.0,2023,0.6981704,30.182957,0,4.0,0.0,,,-4.0,0.15550566,0.14424548,0.22449219,0.18292367,0.28343758,0.0,0.0,0.0,0.0,0.0,0.0
PHI,away,NYJ,PHI,53.0,1593.0,1593.0,3.0,4.0,19.0,27.0,0.0,0.11497242,0.6564262,0.3435738,0.027731359,0.003205061,0.0,2023,,,0,,0.0,,,5.0,0.0063188057,0.21435112,0.34530646,0.16828781,0.25177592,0.0,0.0,0.0,0.0,0.0,0.0
NYJ,home,PHI,PHI,39.0,1353.0,1353.0,3.0,4.0,13.0,49.0,0.0,-0.17000183,0.29278025,0.7072197,-0.0016990304,-0.014641225,0.0,2023,,,0,,0.0,,,-5.0,0.013081847,0.1701999,0.28752172,0.22961289,0.2856619,0.0,0.0,0.0,0.0,0.0,0.0
PHI,away,NYJ,PHI,73.0,84.0,84.0,4.0,4.0,8.0,2.0,0.0,-2.7720032,0.09926504,0.90073496,-0.08739734,-0.15225345,1.0,2023,0.26074123,-26.074123,0,46.0,0.0,,,-6.0,0.7746284,0.08903994,0.056953356,0.035985313,0.03885659,0.0,0.0,0.0,0.0,0.0,0.0
CIN,home,SEA,SEA,46.0,1272.0,3072.0,1.0,4.0,2.0,69.0,0.0,2.7029383,0.37000263,0.6299974,0.06429258,0.06394288,0.0,2023,,,0,,0.0,,,-7.0,0.015454892,0.158932,0.2698429,0.18310751,0.36303192,0.0,0.0,0.0,0.0,0.0,0.0
SEA,away,CIN,CIN,6.0,128.0,128.0,4.0,4.0,6.0,50.0,-8.0,-3.2042599,0.4233789,0.57662106,-0.33381113,-0.25086743,1.0,2023,,,1,,0.0,,,-4.0,0.13553193,0.011578874,0.015651226,0.74873674,0.086485945,0.0,0.0,0.0,0.0,0.0,0.0
SEA,away,CIN,CIN,9.0,41.0,41.0,4.0,4.0,8.0,51.0,0.0,-2.235236,0.4189243,0.58107567,-0.3536043,-0.44581217,1.0,2023,0.43071133,-43.071133,0,-4.0,0.0,,,-4.0,0.31426597,0.003011347,0.0069314106,0.60729474,0.06710442,0.0,0.0,0.0,0.0,0.0,0.0
CLE,home,SF,CLE,57.0,807.0,807.0,4.0,4.0,1.0,4.0,0.0,-0.89684045,0.707796,0.29220402,-0.034120858,-0.019320905,0.0,2023,,,0,,0.0,,,3.0,0.07678782,0.17625573,0.28040153,0.15539643,0.29636124,0.0,0.0,0.0,0.0,0.0,0.0
CLE,home,SF,SF,40.0,412.0,412.0,4.0,4.0,4.0,43.0,6.0,2.989489,0.32807842,0.6719216,0.105618626,0.0938748,1.0,2023,0.649932,35.006798,0,4.0,0.0,,,-4.0,0.25605065,0.1089151,0.20914121,0.16963713,0.24217561,0.0,0.0,0.0,0.0,1.0,0.0
ATL,home,WAS,WAS,48.0,503.0,2303.0,2.0,4.0,3.0,27.0,0.0,-2.9634314,0.48762187,0.5123781,-0.1093196,-0.056295037,1.0,2023,0.6879956,-68.79956,0,3.0,0.0,,,-3.0,0.14921221,0.15452325,0.23556072,0.1821238,0.26748556,0.0,0.0,0.0,0.0,0.0,0.0
WAS,away,ATL,ATL,43.0,453.0,2253.0,2.0,4.0,1.0,52.0,4.0,2.2139297,0.5672865,0.4327135,0.06241125,0.07421714,0.0,2023,,,0,,0.0,,,3.0,0.17321879,0.13037069,0.16900034,0.18411855,0.33852246,0.0,0.0,0.0,0.0,1.0,0.0
ATL,home,WAS,WAS,15.0,856.0,856.0,4.0,4.0,4.0,81.0,7.0,2.6757205,0.096206084,0.90379393,0.06351367,0.065350085,1.0,2023,0.49145782,50.854218,0,7.0,0.0,,,-14.0,0.0066622538,0.01760397,0.027233837,0.8821429,0.06548031,0.0,0.0,0.0,0.0,1.0,0.0
ATL,home,WAS,ATL,56.0,150.0,150.0,4.0,4.0,8.0,2.0,0.0,-2.6305583,0.041238755,0.9587612,-0.016325861,-0.020855807,1.0,2023,0.44600916,-44.600914,0,23.0,0.0,,,-8.0,0.415762,0.12902866,0.17981209,0.12211212,0.14656076,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,SEA,SEA,44.0,2.0,1802.0,2.0,4.0,19.0,26.0,0.0,-0.10802071,0.2690154,0.73098457,-0.030683175,-0.009724796,0.0,2023,,,0,,0.0,,,-4.0,0.8811051,0.0030394124,0.008877362,0.085522905,0.02021923,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,SEA,SEA,49.0,2.0,1802.0,2.0,4.0,24.0,26.0,0.0,-0.21918593,0.23833223,0.7616678,0.06545834,0.013952643,1.0,2023,,,0,49.0,0.0,,,-4.0,0.91815406,0.0024153956,0.007724715,0.05287553,0.017273787,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,SEA,SEA,49.0,304.0,304.0,4.0,4.0,9.0,22.0,4.0,-1.9804603,0.11582039,0.8841796,-0.0400341,-0.040159054,1.0,2023,0.7253181,27.468193,0,4.0,0.0,,,-7.0,0.32027495,0.13215928,0.19549747,0.13892719,0.20652981,0.0,0.0,0.0,0.0,0.0,0.0
ARI,away,SEA,SEA,47.0,72.0,72.0,4.0,4.0,11.0,19.0,-9.0,-1.9076668,0.012907617,0.9870924,-0.011203818,-0.009442522,1.0,2023,,,0,,0.0,,,-10.0,0.81871355,0.03339613,0.019775944,0.055986047,0.06983181,0.0,0.0,0.0,0.0,0.0,0.0
TB,home,ATL,ATL,41.0,1546.0,3346.0,1.0,4.0,5.0,34.0,0.0,-2.608141,0.51592684,0.48407316,-0.03836119,-0.070212066,1.0,2023,,,0,13.0,0.0,,,0.0,0.008297307,0.17195204,0.26010206,0.21276876,0.33522606,0.0,0.0,0.0,0.0,0.0,0.0
ATL,away,TB,ATL,69.0,1035.0,2835.0,1.0,4.0,4.0,1.0,0.0,-0.5700458,0.42835775,0.5716423,-0.005016178,-0.013652742,0.0,2023,,,0,,0.0,,,0.0,0.040392566,0.20706639,0.3682452,0.14360212,0.2337466,0.0,0.0,0.0,0.0,0.0,0.0
NE,home,BUF,NE,66.0,794.0,2594.0,2.0,4.0,1.0,5.0,0.0,-0.7830665,0.73270553,0.26729447,-0.047150433,-0.03323549,0.0,2023,,,0,,0.0,,,7.0,0.06922565,0.19584756,0.2949771,0.14451852,0.28898773,0.0,0.0,0.0,0.0,0.0,0.0
BUF,away,NE,NE,43.0,925.0,925.0,3.0,4.0,1.0,42.0,2.0,2.1871722,0.22301824,0.7769818,0.06946392,0.059302747,0.0,2023,,,0,,0.0,,,-6.0,0.04897622,0.156667,0.22643572,0.19550328,0.3671246,0.0,0.0,0.0,0.0,1.0,0.0
BUF,away,NE,NE,33.0,830.0,830.0,4.0,4.0,2.0,42.0,0.0,-3.111157,0.22980614,0.7701939,-0.046977356,-0.103376925,1.0,2023,0.6623546,-66.23546,0,7.0,0.0,,,-6.0,0.034835085,0.10305122,0.16001236,0.45473996,0.24478424,0.0,0.0,0.0,0.0,0.0,0.0
BUF,away,NE,NE,8.0,170.0,170.0,4.0,4.0,2.0,29.0,4.0,2.847435,0.36131987,0.6386801,0.14122787,0.19130665,1.0,2023,0.6329706,36.70294,0,2.0,0.0,,,-5.0,0.1316829,0.01313486,0.0179987,0.68368024,0.151812,0.0,0.0,0.0,0.0,1.0,0.0
IND,home,CLE,IND,83.0,86.0,1886.0,2.0,4.0,13.0,2.0,0.0,0.19123861,0.39240697,0.60759306,0.011233687,0.0065746456,0.0,2023,,,0,,0.0,,,-3.0,0.6627168,0.15078871,0.093847506,0.051740006,0.035328586,0.0,0.0,0.0,0.0,0.0,0.0
CLE,away,IND,IND,41.0,1045.0,1045.0,3.0,4.0,2.0,25.0,0.0,-3.5397928,0.6067442,0.39325577,-0.14173007,-0.10633278,0.0,2023,,,0,,0.0,,,2.0,0.018269403,0.14674515,0.2855418,0.21536203,0.3250572,0.0,0.0,0.0,0.0,0.0,0.0
